country,year,GDP,Unemployment,Interest_Rate,Debt,Working_Age_Pop,Inflation,Current_Account,Global_Oil
France,1995,1595219345511.89,11.834,0.0,0.0,65.3756466308725,1.79648142095594,0.679551477433415,36.51207752578947
France,1996,1598889216566.23,12.367,0.0,0.0,65.3496887320089,1.98288365089738,1.2859310187773,45.33193878772347
France,1997,1449392222971.45,12.566,0.0,0.0,65.3259977264291,1.20394294026963,2.60806895660173,45.14363585816453
France,1998,1496906382032.47,12.074,0.0,0.0,65.265931011608,0.651126867833041,2.51843043289977,31.36656182286985
France,1999,1486915879701.93,11.981,0.0,0.0,65.1639947458043,0.537141639134644,3.4092327167425,42.71588215692125
France,2000,1360959069477.49,10.218,0.0,0.0,65.0652073832677,1.67595988720928,1.1848394944316,69.41210844837282
France,2001,1370376677298.86,8.61,0.0,0.0,65.008365936622,1.63478079549602,1.52989945223821,61.764241720543275
France,2002,1492427756382.43,8.702,0.0,0.0,64.9962285698827,1.9234122872706,1.18270439802011,61.907585382371835
France,2003,1835095983049.09,8.306,0.0,0.0,65.0286913106343,2.09847219146923,0.871063406872808,66.31480412915562
France,2004,2109792297237.03,8.914,0.0,0.0,65.0488837834107,2.14208964640241,0.434470120439983,81.92991415763237
France,2005,2192146403028.17,8.882,0.0,0.0,65.0595224031689,1.74586936380482,-0.0065091917770309,116.54474163654557
France,2006,2317861544690.82,8.832,0.0,0.0,65.1001430906245,1.67512449608723,0.0221896585541474,140.57525119034
France,2007,2655816911866.56,8.008,0.0,0.0,65.0965157712323,1.4879980595386,-0.328279950461903,148.983609180963
France,2008,2926802941585.86,7.386,0.0,0.0,64.9922746331287,2.81286194914787,-0.962244945077225,195.274434506963
France,2009,2700075882518.98,9.122,0.0,0.0,64.8320505619211,0.0876204781574486,-0.81848014778611,127.67050890395004
France,2010,2646230027988.34,9.279,0.0,0.0,64.6865895755283,1.53112270420927,-0.832545468638349,166.65201477411526
France,2011,2870408553990.28,9.228,0.0,0.0,64.4012852086265,2.11159795174999,-1.02802797917579,211.677798671128
France,2012,2683007095787.23,9.841,0.0,0.0,63.9822023210968,1.95419531613501,-1.22530807843013,220.41245861719725
France,2013,2816077607875.26,9.913,0.0,0.0,63.6262148936628,0.863715497861873,-0.59799045690811,220.237747103227
France,2014,2861236112552.42,10.273,0.0,0.0,63.2660590407766,0.507758822937963,-0.962733699381151,203.16687450381
France,2015,2442483452642.5,10.354,0.0,0.0,62.9034115542196,0.0375143805125298,-0.334528437032909,116.88467731856996
